MatNo,Plant,origin,horizon,month_index,actual,xgb_pred,wma_pred
MAT0009,Bengaluru Plant,15,5,19,618,554.1424560546875,312.380787037037
MAT0009,Chennai Plant,15,5,19,625,473.2166442871094,315.6354166666667
MAT0010,Delhi Plant,15,5,19,163,149.18740844726562,146.52199074074073
MAT0010,Pune Plant,15,5,19,154,148.43142700195312,156.91435185185185
MAT0011,Chennai Plant,15,5,19,44,46.24586868286133,45.49768518518518
MAT0012,Coimbatore Plant,15,5,19,23,20.937063217163086,22.497685185185187
MAT0012,Pune Plant,15,5,19,26,21.555776596069336,22.895833333333332
MAT0013,Bengaluru Plant,15,5,19,93,132.02581787109375,117.00694444444444
MAT0013,Delhi Plant,15,5,19,126,133.54232788085938,109.36921296296295
MAT0014,Bengaluru Plant,15,5,19,11,14.54678726196289,13.299768518518519
MAT0014,Chennai Plant,15,5,19,133,195.248291015625,147.81828703703704
MAT0014,Coimbatore Plant,15,5,19,61,59.188560485839844,67.69675925925925
MAT0014,Delhi Plant,15,5,19,27,26.765810012817383,27.60185185185186
MAT0014,Pune Plant,15,5,19,39,35.88861846923828,40.61226851851851
MAT0015,Pune Plant,15,5,19,223,224.036865234375,224.32638888888889
MAT0016,Chennai Plant,15,5,19,73,67.51986694335938,65.59953703703704
MAT0016,Delhi Plant,15,5,19,63,66.48461151123047,66.70138888888889
MAT0017,Bengaluru Plant,15,5,19,211,228.3472900390625,210.70717592592595
MAT0018,Bengaluru Plant,15,5,19,534,445.2436218261719,478.90046296296305
MAT0018,Coimbatore Plant,15,5,19,519,444.0194091796875,517.9317129629629
MAT0001,Chennai Plant,15,6,20,136,135.3033447265625,130.09317129629633
MAT0001,Pune Plant,15,6,20,135,128.96795654296875,135.98611111111111
MAT0002,Chennai Plant,15,6,20,157,186.97442626953125,169.30208333333334
MAT0002,Delhi Plant,15,6,20,169,137.27752685546875,161.51099537037035
MAT0003,Coimbatore Plant,15,6,20,202,227.70484924316406,212.67013888888889
MAT0004,Chennai Plant,15,6,20,81,119.38678741455078,157.0179398148148
MAT0004,Delhi Plant,15,6,20,85,126.33380126953125,143.765625
MAT0004,Pune Plant,15,6,20,83,121.66293334960938,160.99305555555557
MAT0005,Bengaluru Plant,15,6,20,377,380.17535400390625,400.96875
MAT0005,Pune Plant,15,6,20,418,384.0982360839844,391.54456018518516
MAT0006,Chennai Plant,15,6,20,231,168.2743377685547,119.39467592592592
MAT0006,Coimbatore Plant,15,6,20,229,161.05870056152344,116.49421296296298
MAT0007,Bengaluru Plant,15,6,20,12,19.237247467041016,24.797453703703706
MAT0007,Chennai Plant,15,6,20,13,24.753896713256836,24.895833333333332
MAT0007,Delhi Plant,15,6,20,14,20.445606231689453,26.703703703703706
MAT0007,Pune Plant,15,6,20,14,21.20351219177246,25.302662037037038
MAT0008,Delhi Plant,15,6,20,337,246.1080322265625,278.1730324074074
MAT0009,Bengaluru Plant,15,6,20,604,520.7598876953125,312.44502314814815
MAT0009,Chennai Plant,15,6,20,552,453.65313720703125,315.609375
MAT0010,Delhi Plant,15,6,20,151,144.31689453125,146.4693287037037
MAT0010,Pune Plant,15,6,20,138,143.94424438476562,156.91087962962962
MAT0011,Chennai Plant,15,6,20,47,45.92491149902344,45.49884259259259
MAT0012,Coimbatore Plant,15,6,20,24,22.917383193969727,22.498842592592595
MAT0012,Pune Plant,15,6,20,25,20.25477409362793,22.901620370370367
MAT0013,Bengaluru Plant,15,6,20,92,121.31781768798828,116.97569444444444
MAT0013,Delhi Plant,15,6,20,108,131.5092315673828,109.37442129629629
MAT0014,Bengaluru Plant,15,6,20,12,15.306443214416504,13.302662037037038
MAT0014,Chennai Plant,15,6,20,146,185.93016052246094,147.82118055555557
MAT0014,Coimbatore Plant,15,6,20,54,60.97304153442383,67.70949074074073
MAT0014,Delhi Plant,15,6,20,26,27.352783203125,27.59722222222223
MAT0014,Pune Plant,15,6,20,40,36.65104675292969,40.597800925925924
MAT0015,Pune Plant,15,6,20,226,230.17051696777344,224.2650462962963
MAT0016,Chennai Plant,15,6,20,73,65.76628112792969,65.60532407407408
MAT0016,Delhi Plant,15,6,20,73,66.55550384521484,66.69328703703702
MAT0017,Bengaluru Plant,15,6,20,217,236.77040100097656,210.7471064814815
MAT0018,Bengaluru Plant,15,6,20,534,437.7425537109375,478.94097222222234
MAT0018,Coimbatore Plant,15,6,20,533,437.49871826171875,517.8871527777777
MAT0001,Chennai Plant,15,7,21,122,138.0331268310547,130.1059992283951
MAT0001,Pune Plant,15,7,21,141,136.2547607421875,136.00540123456793
MAT0002,Chennai Plant,15,7,21,164,166.89178466796875,169.2945601851852
MAT0002,Delhi Plant,15,7,21,151,139.06729125976562,161.49546682098764
MAT0003,Coimbatore Plant,15,7,21,206,228.40516662597656,212.71006944444446
MAT0004,Chennai Plant,15,7,21,75,109.31442260742188,156.98659336419752
MAT0004,Delhi Plant,15,7,21,82,111.53014373779297,143.81413966049382
MAT0004,Pune Plant,15,7,21,74,107.71151733398438,160.99961419753086
MAT0005,Bengaluru Plant,15,7,21,413,380.364501953125,400.8748070987654
MAT0005,Pune Plant,15,7,21,408,375.141845703125,391.4767554012346
MAT0006,Chennai Plant,15,7,21,124,152.77418518066406,119.4025848765432
MAT0006,Coimbatore Plant,15,7,21,105,138.14828491210938,116.5048225308642
MAT0007,Bengaluru Plant,15,7,21,12,16.836158752441406,24.80150462962963
MAT0007,Chennai Plant,15,7,21,13,19.428340911865234,24.901620370370367
MAT0007,Delhi Plant,15,7,21,14,18.046878814697266,26.69753086419753
MAT0007,Pune Plant,15,7,21,12,18.264646530151367,25.298707561728396
MAT0008,Delhi Plant,15,7,21,173,313.5694580078125,278.462287808642
MAT0009,Bengaluru Plant,15,7,21,286,316.26666259765625,312.38069058641975
MAT0009,Chennai Plant,15,7,21,288,351.76361083984375,315.58940972222223
MAT0010,Delhi Plant,15,7,21,159,148.8676300048828,146.51167052469134
MAT0010,Pune Plant,15,7,21,152,149.64144897460938,156.89216820987653
MAT0011,Chennai Plant,15,7,21,45,48.75585174560547,45.500964506172835
MAT0012,Coimbatore Plant,15,7,21,24,22.372705459594727,22.500964506172846
MAT0012,Pune Plant,15,7,21,26,22.488569259643555,22.899884259259256
MAT0013,Bengaluru Plant,15,7,21,115,106.33509063720703,117.01099537037038
MAT0013,Delhi Plant,15,7,21,127,130.3755645751953,109.41792052469135
MAT0014,Bengaluru Plant,15,7,21,14,15.733596801757812,13.298707561728397
MAT0014,Chennai Plant,15,7,21,150,177.8467254638672,147.78636188271608
MAT0014,Coimbatore Plant,15,7,21,67,62.304222106933594,67.69579475308642
MAT0014,Delhi Plant,15,7,21,23,28.22602653503418,27.601080246913586
MAT0014,Pune Plant,15,7,21,38,36.81266784667969,40.59905478395061
MAT0015,Pune Plant,15,7,21,220,218.2528533935547,224.3130787037037
MAT0016,Chennai Plant,15,7,21,140,107.61148834228516,65.5974151234568
MAT0016,Delhi Plant,15,7,21,137,107.50128936767578,66.70312499999999
MAT0017,Bengaluru Plant,15,7,21,229,241.3133544921875,210.67525077160496
MAT0018,Bengaluru Plant,15,7,21,470,427.42034912109375,478.87943672839515
MAT0018,Coimbatore Plant,15,7,21,518,426.7169189453125,517.901138117284
MAT0001,Chennai Plant,15,8,22,137,133.98497009277344,130.09813850308646
MAT0001,Pune Plant,15,8,22,126,132.5471649169922,135.9996141975309
MAT0002,Chennai Plant,15,8,22,167,158.82077026367188,169.3023726851852
MAT0002,Delhi Plant,15,8,22,146,143.99403381347656,161.50043402777777
MAT0003,Coimbatore Plant,15,8,22,223,232.3553924560547,212.69994212962965
MAT0004,Chennai Plant,15,8,22,73,120.96343994140625,157.00371334876544
MAT0004,Delhi Plant,15,8,22,71,121.22422790527344,143.79865933641975
MAT0004,Pune Plant,15,8,22,73,120.12503051757812,161.00135030864197
MAT0005,Bengaluru Plant,15,8,22,411,393.26336669921875,400.9011381172839
MAT0005,Pune Plant,15,8,22,409,387.6849060058594,391.5041956018519
MAT0006,Chennai Plant,15,8,22,114,137.6720428466797,119.39959490740739
MAT0006,Coimbatore Plant,15,8,22,106,124.98333740234375,116.49855324074075
MAT0007,Bengaluru Plant,15,8,22,14,14.92759895324707,24.799672067901238
MAT0007,Chennai Plant,15,8,22,13,19.82025909423828,24.899884259259256
MAT0007,Delhi Plant,15,8,22,12,19.383403778076172,26.700617283950617
MAT0007,Pune Plant,15,8,22,14,19.839691162109375,25.300202546296294
MAT0008,Delhi Plant,15,8,22,381,236.35922241210938,278.40668402777777
MAT0009,Bengaluru Plant,15,8,22,324,298.18157958984375,312.4021508487654
MAT0009,Chennai Plant,15,8,22,330,329.821533203125,315.6037326388889
MAT0010,Delhi Plant,15,8,22,159,154.1744384765625,146.49927662037035
MAT0010,Pune Plant,15,8,22,146,156.31536865234375,156.90210262345678
MAT0011,Chennai Plant,15,8,22,48,45.57971954345703,45.499710648148145
MAT0012,Coimbatore Plant,15,8,22,22,22.857080459594727,22.499710648148152
MAT0012,Pune Plant,15,8,22,22,20.944927215576172,22.89978780864197
MAT0013,Bengaluru Plant,15,8,22,112,127.4840087890625,116.99855324074075
MAT0013,Delhi Plant,15,8,22,131,137.98300170898438,109.39530285493827
MAT0014,Bengaluru Plant,15,8,22,11,14.221494674682617,13.300202546296298
MAT0014,Chennai Plant,15,8,22,150,181.91079711914062,147.8032889660494
MAT0014,Coimbatore Plant,15,8,22,67,59.932769775390625,67.70052083333333
MAT0014,Delhi Plant,15,8,22,25,26.75655746459961,27.599922839506178
MAT0014,Pune Plant,15,8,22,37,35.61466979980469,40.60083912037037
MAT0015,Pune Plant,15,8,22,229,230.10275268554688,224.2992862654321
MAT0016,Chennai Plant,15,8,22,135,114.92655181884766,65.6004050925926
MAT0016,Delhi Plant,15,8,22,127,113.76976776123047,66.69955632716048
MAT0017,Bengaluru Plant,15,8,22,208,247.24627685546875,210.70452353395066
MAT0018,Bengaluru Plant,15,8,22,473,450.6201477050781,478.90345293209884
MAT0018,Coimbatore Plant,15,8,22,524,441.22711181640625,517.9015721450617
MAT0001,Chennai Plant,15,9,23,136,130.916015625,130.09993087705763
MAT0001,Pune Plant,15,9,23,130,131.81216430664062,135.9992926954733
MAT0002,Chennai Plant,15,9,23,165,147.0862274169922,169.29972029320987
MAT0002,Delhi Plant,15,9,23,153,140.19000244140625,161.5005385159465
MAT0003,Coimbatore Plant,15,9,23,213,234.12879943847656,212.69835069444446
MAT0004,Chennai Plant,15,9,23,73,117.13928985595703,157.0003777649177
MAT0004,Delhi Plant,15,9,23,81,119.53242492675781,143.7983137217078
MAT0004,Pune Plant,15,9,23,74,119.0580062866211,160.99938914609052
MAT0005,Bengaluru Plant,15,9,23,371,402.6374816894531,400.9036297582304
MAT0005,Pune Plant,15,9,23,399,396.4602355957031,391.5017762988684
MAT0006,Chennai Plant,15,9,23,122,122.87944030761719,119.39977173353908
MAT0006,Coimbatore Plant,15,9,23,119,115.54434967041016,116.4999196244856
MAT0007,Bengaluru Plant,15,9,23,14,11.982779502868652,24.799913194444446
MAT0007,Chennai Plant,15,9,23,14,18.03680419921875,24.89978780864197
MAT0007,Delhi Plant,15,9,23,14,17.937944412231445,26.700102880658438
MAT0007,Pune Plant,15,9,23,13,18.2452335357666,25.30011413323045
MAT0008,Delhi Plant,15,9,23,263,315.59521484375,278.3862766846708
MAT0009,Bengaluru Plant,15,9,23,303,317.4534912109375,312.402142811214
MAT0009,Chennai Plant,15,9,23,332,339.41693115234375,315.5998987268519
MAT0010,Delhi Plant,15,9,23,154,149.34254455566406,146.49841660236623
MAT0010,Pune Plant,15,9,23,140,151.09027099609375,156.9002539866255
MAT0011,Chennai Plant,15,9,23,47,44.78556823730469,45.499983924897116
MAT0012,Coimbatore Plant,15,9,23,25,21.20983123779297,22.499983924897123
MAT0012,Pune Plant,15,9,23,24,21.080915451049805,22.90012538580247
MAT0013,Bengaluru Plant,15,9,23,126,128.20639038085938,116.99889081790126
MAT0013,Delhi Plant,15,9,23,100,126.79711151123047,109.39936181841563
MAT0014,Bengaluru Plant,15,9,23,13,14.662181854248047,13.300114133230457
MAT0014,Chennai Plant,15,9,23,135,177.62649536132812,147.80062853652265
MAT0014,Coimbatore Plant,15,9,23,59,60.39324188232422,67.70044045781893
MAT0014,Delhi Plant,15,9,23,27,25.683677673339844,27.599858539094654
MAT0014,Pune Plant,15,9,23,38,35.61078643798828,40.59973797582304
MAT0015,Pune Plant,15,9,23,217,226.30734252929688,224.29817708333334
MAT0016,Chennai Plant,15,9,23,117,124.74406433105469,65.60022826646092
MAT0016,Delhi Plant,15,9,23,122,124.25703430175781,66.69970100308642
MAT0017,Bengaluru Plant,15,9,23,231,249.75379943847656,210.7018631044239
MAT0018,Bengaluru Plant,15,9,23,474,443.4451599121094,478.90170074588485
MAT0018,Coimbatore Plant,15,9,23,450,428.7948303222656,517.8990242412551
MAT0001,Chennai Plant,15,10,24,128,133.8400421142578,130.1003448109568
MAT0001,Pune Plant,15,10,24,129,133.69239807128906,136.00041795267492
MAT0002,Chennai Plant,15,10,24,173,149.48394775390625,169.2997444058642
MAT0002,Delhi Plant,15,10,24,170,149.7806854248047,161.49965840406378
MAT0003,Coimbatore Plant,15,10,24,160,221.34886169433594,212.7008342978395
MAT0004,Chennai Plant,15,10,24,167,138.5911865234375,156.99919222608025
MAT0004,Delhi Plant,15,10,24,143,139.33343505859375,143.80106658307614
MAT0004,Pune Plant,15,10,24,149,138.0225830078125,161.0000803755144
MAT0005,Bengaluru Plant,15,10,24,389,420.1194152832031,400.89799543467075
MAT0005,Pune Plant,15,10,24,405,400.800537109375,391.4984125835906
MAT0006,Chennai Plant,15,10,24,121,121.25811004638672,119.40018164866252
MAT0006,Coimbatore Plant,15,10,24,123,126.83880615234375,116.50028131430042
MAT0007,Bengaluru Plant,15,10,24,26,18.851682662963867,24.800098058127574
MAT0007,Chennai Plant,15,10,24,27,24.581018447875977,24.90012538580247
MAT0007,Delhi Plant,15,10,24,30,20.39247703552246,26.699845679012345
MAT0007,Pune Plant,15,10,24,30,25.142004013061523,25.299909175668727
MAT0008,Delhi Plant,15,10,24,395,201.15875244140625,278.405747653035
MAT0009,Bengaluru Plant,15,10,24,341,302.91796875,312.3985701195988
MAT0009,Chennai Plant,15,10,24,352,328.4085388183594,315.5994285300926
MAT0010,Delhi Plant,15,10,24,148,154.49716186523438,146.50091226208846
MAT0010,Pune Plant,15,10,24,163,155.30844116210938,156.89952256944443
MAT0011,Chennai Plant,15,10,24,46,48.1211051940918,45.50005626286008
MAT0012,Coimbatore Plant,15,10,24,28,24.70846176147461,22.500056262860085
MAT0012,Pune Plant,15,10,24,31,24.74932861328125,22.899972672325102
MAT0013,Bengaluru Plant,15,10,24,109,126.62055969238281,117.00079571759261
MAT0013,Delhi Plant,15,10,24,92,130.1759033203125,109.40110194830247
MAT0014,Bengaluru Plant,15,10,24,13,17.49723243713379,13.299909175668729
MAT0014,Chennai Plant,15,10,24,127,177.20883178710938,147.7991375707305
MAT0014,Coimbatore Plant,15,10,24,69,65.306396484375,67.69969296553496
MAT0014,Delhi Plant,15,10,24,30,29.592607498168945,27.600083590534982
MAT0014,Pune Plant,15,10,24,38,39.44279861450195,40.599991158693406
MAT0015,Pune Plant,15,10,24,218,217.4822235107422,224.30103041409464
MAT0016,Chennai Plant,15,10,24,76,99.67505645751953,65.59981835133745
MAT0016,Delhi Plant,15,10,24,75,99.16349792480469,66.70022344393003
MAT0017,Bengaluru Plant,15,10,24,175,218.9418487548828,210.69831452546296
MAT0018,Bengaluru Plant,15,10,24,539,469.5401611328125,478.8985741383746
MAT0018,Coimbatore Plant,15,10,24,514,455.9422607421875,517.9002258551955
MAT0001,Chennai Plant,15,11,25,130,137.69471740722656,130.09983911501203
MAT0001,Pune Plant,15,11,25,128,136.41531372070312,135.99990890775038
MAT0002,Chennai Plant,15,11,25,193,149.36334228515625,169.30017441486626
MAT0002,Delhi Plant,15,11,25,204,160.20693969726562,161.50008104531034
MAT0003,Coimbatore Plant,15,11,25,154,225.98362731933594,212.6998577353395
MAT0004,Chennai Plant,15,11,25,146,151.1102294921875,157.00034092614027
MAT0004,Delhi Plant,15,11,25,167,150.3733673095703,143.79974775484396
MAT0004,Pune Plant,15,11,25,157,150.20094299316406,161.0000616212277
MAT0005,Bengaluru Plant,15,11,25,447,395.31005859375,400.90039732295946
MAT0005,Pune Plant,15,11,25,454,377.35687255859375,391.5004976583934
MAT0006,Chennai Plant,15,11,25,126,128.2215576171875,119.39994722007884
MAT0006,Coimbatore Plant,15,11,25,130,133.79190063476562,116.49987273876887
MAT0007,Bengaluru Plant,15,11,25,26,29.394474029541016,24.79996543852881
MAT0007,Chennai Plant,15,11,25,29,24.15772247314453,24.899972672325102
MAT0007,Delhi Plant,15,11,25,28,21.92760467529297,26.70006001371742
MAT0007,Pune Plant,15,11,25,27,26.156692504882812,25.300026389960564
MAT0008,Delhi Plant,15,11,25,453,324.4349670410156,278.39941339270405
MAT0009,Bengaluru Plant,15,11,25,299,315.70849609375,312.4003578049983
MAT0009,Chennai Plant,15,11,25,299,329.835205078125,315.6003026138117
MAT0010,Delhi Plant,15,11,25,178,152.18214416503906,146.49980776856137
MAT0010,Pune Plant,15,11,25,169,155.35696411132812,156.9001963841735
MAT0011,Chennai Plant,15,11,25,49,47.01533126831055,45.499974547753766
MAT0012,Coimbatore Plant,15,11,25,28,23.2775821685791,22.499974547753776
MAT0012,Pune Plant,15,11,25,30,23.72611427307129,22.899992766203706
MAT0013,Bengaluru Plant,15,11,25,108,133.44189453125,116.99978700488684
MAT0013,Delhi Plant,15,11,25,118,127.61822509765625,109.39955538944616
MAT0014,Bengaluru Plant,15,11,25,13,16.502878189086914,13.300026389960566
MAT0014,Chennai Plant,15,11,25,149,191.85472106933594,147.8003264585477
MAT0014,Coimbatore Plant,15,11,25,60,61.9139289855957,67.70008010759601
MAT0014,Delhi Plant,15,11,25,25,29.753219604492188,27.59998178155007
MAT0014,Pune Plant,15,11,25,39,38.49591064453125,40.60004809134944
MAT0015,Pune Plant,15,11,25,241,230.96331787109375,224.29978861239712
MAT0016,Chennai Plant,15,11,25,76,92.04854583740234,65.60005277992113
MAT0016,Delhi Plant,15,11,25,64,92.30559539794922,66.69993811085389
MAT0017,Bengaluru Plant,15,11,25,161,226.14056396484375,210.70053221986453
MAT0018,Bengaluru Plant,15,11,25,549,481.3271484375,478.9004294731654
MAT0018,Coimbatore Plant,15,11,25,536,461.6329040527344,517.9000496988597
MAT0001,Chennai Plant,15,12,26,137,132.5648651123047,130.10002297400123
MAT0001,Pune Plant,15,12,26,134,132.58013916015625,135.9999758873457
MAT0002,Chennai Plant,15,12,26,199,149.62481689453125,169.29995539158952
MAT0002,Delhi Plant,15,12,26,202,151.06707763671875,161.50001641000082
MAT0003,Coimbatore Plant,15,12,26,183,223.76861572265625,212.69993208269034
MAT0004,Chennai Plant,15,12,26,155,150.90945434570312,156.9999641659165
MAT0004,Delhi Plant,15,12,26,162,143.79209899902344,143.799948358732
MAT0004,Pune Plant,15,12,26,160,146.23544311523438,160.99995579346708
MAT0005,Bengaluru Plant,15,12,26,406,413.697265625,400.9001354327417
MAT0005,Pune Plant,15,12,26,428,401.8132629394531,391.500015740205
MAT0006,Chennai Plant,15,12,26,112,122.70606231689453,119.39999611518344
MAT0006,Coimbatore Plant,15,12,26,112,124.74285125732422,116.50001674489884
MAT0007,Bengaluru Plant,15,12,26,30,26.348642349243164,24.80000093771434
MAT0007,Chennai Plant,15,12,26,25,20.87886619567871,24.899992766203706
MAT0007,Delhi Plant,15,12,26,26,20.982999801635742,26.699995713305896
MAT0007,Pune Plant,15,12,26,28,24.61167335510254,25.30000194240826
MAT0008,Delhi Plant,15,12,26,173,214.22344970703125,278.3993353614755
MAT0009,Bengaluru Plant,15,12,26,326,328.34716796875,312.40005941090106
MAT0009,Chennai Plant,15,12,26,318,344.1103820800781,315.59994393807875
MAT0010,Delhi Plant,15,12,26,154,153.88035583496094,146.4999440720379
MAT0010,Pune Plant,15,12,26,153,148.77699279785156,156.89998137967248
MAT0011,Chennai Plant,15,12,26,50,45.76133728027344,45.50000334897976
MAT0012,Coimbatore Plant,15,12,26,26,21.980915069580078,22.50000334897977
MAT0012,Pune Plant,15,12,26,29,23.06571388244629,22.90000817151063
MAT0013,Bengaluru Plant,15,12,26,122,111.56157684326172,116.99997387795783
MAT0013,Delhi Plant,15,12,26,94,112.87552642822266,109.40003864722651
MAT0014,Bengaluru Plant,15,12,26,12,15.119823455810547,13.300001942408267
MAT0014,Chennai Plant,15,12,26,132,176.12442016601562,147.79998050893778
MAT0014,Coimbatore Plant,15,12,26,74,60.91749954223633,67.7000111186128
MAT0014,Delhi Plant,15,12,26,22,28.723424911499023,27.59999517746914
MAT0014,Pune Plant,15,12,26,37,36.841556549072266,40.59997742787636
MAT0015,Pune Plant,15,12,26,225,214.12393188476562,224.299933958119
MAT0016,Chennai Plant,15,12,26,66,83.85216522216797,65.60000388481653
MAT0016,Delhi Plant,15,12,26,65,83.66215515136719,66.69999370391803
MAT0017,Bengaluru Plant,15,12,26,175,228.11734008789062,210.70001480249059
